NMAquiferTable,MatchField,LocationId,WellID,OBJECTID,PointID,OSEWellID,OSEWelltagID,HoleDepth,WellDepth,DepthSource,CompletionDate,CompletionSource,MeasuringPoint,MPHeight,CasingDiameter,CasingDepth,CasingDescription,DrillerName,ConstructionMethod,ConstructionNotes,AquiferType,AqClass,FormationZone,StaticWater,WaterNotes,Status,CurrentUse,StatusUserNotes,MonitoringStatus,OpenWellLoggerOK,MonitorOK,SampleOK,DataSource,Notes,MonitorGroup,WellPdf,MonitorStatusReason,HydrographInterp,PrimaryUseSite_USGS,PrimaryUseWater_USGS,SSMA_TimeStamp
dbo.WellData,DataSource,440F9A9B-54B9-4C6B-9611-1C220F09FFB1,57B0D5C4-AD51-43B1-B64E-44895C14619B,39125,SB-0181,X,,,400,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,400PCMB,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057941
dbo.WellData,DataSource,78A72DA6-53E0-4DE9-B1FD-39D62D4D7C76,CB80C44E-02AD-4CAC-9241-449369ED1ACE,39315,SB-0371,X,,,857,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057947
dbo.WellData,DataSource,AD1C6191-57C6-4D00-A99C-38B66F54786B,E9CCC7BD-C615-4C6C-9A73-44BFCCF09BE9,39704,SB-0760,X,,,650,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005795C
dbo.WellData,DataSource,23C3262E-4BEE-4C0F-8DB5-93EBCDD12AD5,D8DA916B-8843-4502-8536-45213181188A,39589,SB-0645,X,,,490,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057999
dbo.WellData,DataSource,FBAF2D33-5C28-48D1-B73B-5FFF26F55670,3C3A95AD-1D43-4EF1-9D4B-452AD43DD9C1,39138,SB-0194,X,,,1141,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SBCRC,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000579A4
dbo.WellData,DataSource,31CF6DB0-1259-4C3A-A9AA-4A45373AB9C7,2441AE3F-2770-45BE-B522-459D6B3987BA,38978,SB-0034,X,,,800,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000579DA
dbo.WellData,DataSource,7BB9B357-D003-4B04-9A82-3160BB008204,6237283D-DA64-44A2-B8A6-463FAB103639,38967,SB-0023,X,,,3588,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057A46
dbo.WellData,DataSource,657A0828-9F29-4803-B036-42FC6296DC1A,DCC2D25A-1CD1-45A9-834C-4665602DD2D1,38966,SB-0022,X,,,140,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SBCRC,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057A56
dbo.WellData,DataSource,7593DB5A-F244-47A2-AF42-DB92CFE08808,37548899-687E-442A-843E-47A79CC7E539,39260,SB-0316,X,,,250,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057B1E
dbo.WellData,DataSource,C26BE7F3-61BD-45D4-816F-BF614D9F0CB7,82A9AC52-6961-417D-8726-47AD206F5094,39278,SB-0334,X,,,300,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057B22
dbo.WellData,DataSource,6B138C9B-2D9E-407B-87CD-3CF703D6A5FC,3E3C62AF-18D7-40D4-906F-47FA2387D24A,39071,SB-0127,X,,,104,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057B51
dbo.WellData,DataSource,39658229-6CE5-4843-B709-127125BB6368,B1A5D85B-FE4A-4A86-94B9-480AA500A83F,39663,SB-0719,X,,,810,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057B5B
dbo.WellData,DataSource,F52C012E-D11D-4BB2-8DB8-573ADBD4EA15,8FC4D5D4-1319-4DC4-9540-480BCF81B05C,39054,SB-0110,X,,,1200,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313DLRM,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057B5E
dbo.WellData,DataSource,7B152B66-9F41-4F8C-9D59-DF254CDFCD3E,9FC5D5FD-B022-44E6-9C0A-480F8ED4A824,39746,SB-0802,X,,,510,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112RLBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057B5F
dbo.WellData,DataSource,3790EB49-EF35-492D-A147-185E430C7620,EFB486B9-FD99-478D-91C7-4892032CEABC,39477,SB-0533,X,,,465,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,110AVTV,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057BAF
dbo.WellData,DataSource,C76DD163-B4F5-45BA-B063-8C91268C9EC1,4D4F4789-2DA6-4FDE-B617-48B719952097,39447,SB-0503,X,,,690,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057BC5
dbo.WellData,DataSource,23CB93A4-F788-409C-9007-2AB68F2191DD,DABEB5F0-28F7-45AE-A8A2-48C627B778DF,39157,SB-0213,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057BD2
dbo.WellData,DataSource,CEE08822-D884-4B87-BA26-F7100EF28C91,41EAFE62-732C-43F6-B66B-490ED284A18F,39055,SB-0111,X,,,596,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SBDM,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057BF7
dbo.WellData,DataSource,2E974732-30C9-4CC8-BE73-EA18F814FF58,EA63038B-6E83-4C5B-AE4A-4919F29E8B7A,39130,SB-0186,X,,,160,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,100ALVM,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057BFC
dbo.WellData,DataSource,C08278EE-24C2-40A9-A91D-F218F0081630,4A2164E9-A430-481E-85AD-4925429BC78A,39735,SB-0791,X,,,354,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112RLBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057C01
dbo.WellData,DataSource,76D751F6-A275-4126-842D-E9694751A8AB,173F785E-9740-4DCD-8073-49A8369EC4D5,39206,SB-0262,X,,,275,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,SB0262.pdf,,,,,0x0000000000057C53
dbo.WellData,DataSource,612025A3-F703-4363-912C-CDA637773A4B,1F1AB0DB-1FC1-4103-90B2-4A2773EF11BF,39753,SB-0809,X,,,40,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112RLBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057CA8
dbo.WellData,DataSource,A7762FDB-00E1-4ED0-8043-4CFE53AB5C62,6DBD1BCF-63A6-423A-8383-4A6C2848DCF2,39742,SB-0798,X,,,370,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112RLBL,,,,X,Oil or Gas,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057CDB
dbo.WellData,DataSource,E552CF2C-ECBF-4EC9-A061-D7F4BAB0B48A,EB508DF2-6FEC-4C88-9C4F-4A94E810C51F,39758,SB-0814,X,,,530,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112GRBL,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057CF4
dbo.WellData,DataSource,BA76AE97-F29D-4717-A2DE-B98C651D0921,3F610C52-4E77-4D76-9680-4A9CAC9AE8B8,39069,SB-0125,X,,,116,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SBDM,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057CF8
dbo.WellData,DataSource,7318C28B-C478-4A0F-A822-841C06C975E0,DFD40FDE-C5B0-4FA6-9838-4AB1205AA4AC,39655,SB-0711,X,,,566,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057D03
dbo.WellData,DataSource,961CB606-9EDC-4A57-A6EE-75A9A2A6121B,16CE2DCB-D402-4754-BBF5-4AD82C0D1FB4,39338,SB-0394,X,,,247,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057D15
dbo.WellData,DataSource,76AC66B2-8495-449D-9D74-AD56EDC9DA44,694AEA0C-7672-4382-869D-4BB8FA8EE7C8,39053,SB-0109,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313DLRM,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057D83
dbo.WellData,DataSource,9CFF4539-7786-4D29-A6BE-733523287152,C0E33003-FE53-4078-A5D3-4BC64ABD6ABF,39511,SB-0567,X,,,834,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057D8A
dbo.WellData,DataSource,C4C21903-9D7A-4508-9DC0-926B5BBE91E2,0DE7EAB5-7EA1-4BED-8843-4BDF2676D720,39549,SB-0605,X,,,238,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112EFBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057D97
dbo.WellData,DataSource,BDBECA81-32AE-4B57-8A22-18958DE96AED,B686DB51-75F5-48CF-A892-4C4646AB95B1,39591,SB-0647,X,,,455,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057DD6
dbo.WellData,DataSource,C113EBCB-06E3-4D15-BCFD-3C5A3EED5E0B,4FAEF941-BBA5-42F2-89B7-4C5772B0364D,39437,SB-0493,X,,,609,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,Observation,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057DDD
dbo.WellData,DataSource,3AF20FE0-863B-4E9C-95E7-503201EBF5F3,EA318AE0-EB3C-42DE-959A-4C6557CAC3D8,39587,SB-0643,X,,,500,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057DE2
dbo.WellData,DataSource,29FE71C5-7C62-42B8-B90C-B1CB726FBF8B,53A8BB8F-E2FE-495E-A2D3-4D0CFC22D00A,39204,SB-0260,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057E4F
dbo.WellData,DataSource,A56CF9BF-B674-4301-B194-B831C2D884C3,4B1BE9A5-14EC-4077-BCD8-4D4ED9692A03,38957,SB-0013,X,,,240,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057E74
dbo.WellData,DataSource,7CBD2C8F-16D3-4980-8B8D-1280E017BDA9,0F1AF900-00BF-4014-ADF3-4D56EEE1B585,39463,SB-0519,X,,,1406,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,300PLZC,,,,,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057E77
dbo.WellData,DataSource,61BD0B50-43F8-4C5E-847F-31F83CF479E1,27F6A053-041F-4F49-8C8E-4E3CBA1E4B1F,39362,SB-0418,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,D,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057F01
dbo.WellData,DataSource,C107A43C-1F2A-4A6D-B3DA-49CB56C79E5D,41AB82B2-4010-4DA3-99C3-4EEA66C0364F,39709,SB-0765,X,,,630,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057F65
dbo.WellData,DataSource,EC6228D5-8978-4752-82C7-9F795DA3D518,CB843E74-9107-47E7-9DBC-4FC51B217DC7,39057,SB-0113,X,,,535,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SBDM,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057FFB
dbo.WellData,DataSource,3235B670-63C8-4DF3-AE47-035BCD86798D,2A36A553-E306-4C0A-B2D3-4FC78FBDE75F,39474,SB-0530,X,,,130,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,210CRCS,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000057FFD
dbo.WellData,DataSource,768A6E47-B7EC-4241-8A9B-EDCF7F52E284,5ABEEDE5-8DC3-4D26-A31F-4FDE4C699773,38961,SB-0017,X,,,150,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005800B
dbo.WellData,DataSource,A4593BC0-F725-4900-A7D4-8FD17F5FF926,FC7FA0D1-DFA2-44A6-B76E-50859666730D,39008,SB-0064,X,,,1430,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,,,,,X,Oil or Gas,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058068
dbo.WellData,DataSource,F0125744-FE8C-433C-A6CC-5A28C1797A1C,36767849-8501-474C-B5E7-508B6050985B,39577,SB-0633,X,,,515,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005806E
dbo.WellData,DataSource,BC40FD65-E968-42A1-B80D-9E7FEC558EAC,D936906F-A1C4-4EC3-9855-50F22697B114,39519,SB-0575,X,,,130,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,400PCMB,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000580A2
dbo.WellData,DataSource,24DE7A5C-4594-49D9-81D4-8CAB8800B9B5,05C86DA2-723F-47AA-A00D-512C268F84BE,39173,SB-0229,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000580C5
dbo.WellData,DataSource,BB495616-82E9-4101-8654-67EC645889D9,3451AE9F-1E98-4EAD-9378-512C53BD82D2,39013,SB-0069,X,,,350,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SBCRC,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000580C6
dbo.WellData,DataSource,D30F5845-C2EE-41D2-A230-3DDEC138A266,C2F4E5FC-533D-4498-AF85-513E11EEB1B0,39165,SB-0221,X,,,576,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000580D1
dbo.WellData,DataSource,A3793828-FE2E-44F0-92F6-B953E625DC9C,B4A29C91-8162-4E6C-81AD-51581C586310,39106,SB-0162,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSPG,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000580E2
dbo.WellData,DataSource,35AFC61B-AA8C-4BFA-92C4-28C5712BE697,0E3230C7-A6D4-4288-B191-518692F566F5,39628,SB-0684,X,,,670,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058108
dbo.WellData,DataSource,298132B0-FB08-4264-99D4-5B4558C8F9F7,4E4E348A-E20F-4C55-BA5A-5193078CB37A,38946,SB-0002,X,,,27,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,110ALVM,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005810F
dbo.WellData,DataSource,6732D6BA-07F3-4094-BCC7-6D716E50C9AF,E1850B35-FB89-42A2-88B8-52C37620AD2E,39339,SB-0395,X,,,12,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,100ALVM,,,,X,Observation,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000581BE
dbo.WellData,DataSource,501FC8AC-371A-4DC5-84ED-B713C5E7C860,6CD864D5-E51C-4047-9580-53540805929F,38971,SB-0027,X,,,412,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058211
dbo.WellData,DataSource,B00E4D2F-F85F-43F3-81F6-12F96B1B93B0,BFEEB721-920D-4912-864C-53542F56D703,39718,SB-0774,X,,,602,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058212
dbo.WellData,DataSource,FEF0CB4D-1140-4DED-A9AB-E0B0487F309C,B11A5595-BE62-4D98-ADEA-53B4968B7F32,39707,SB-0763,X,,,615,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058242
dbo.WellData,DataSource,F2F110F0-2FA1-4D53-AEF6-CF54559046DA,E50BDC18-3777-4173-ADB5-53D445AE6DC2,39705,SB-0761,X,,,685,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005824F
dbo.WellData,DataSource,21B534B7-B699-46D3-83FC-66F17947D3E0,CA2D3BD0-7FEE-46F6-BA32-53E972974CC9,39301,SB-0357,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058259
dbo.WellData,DataSource,13D95D94-266C-4D9E-A34B-0F70A90E9F71,00B4CC18-776E-4C9E-9AAB-5450FCACC8A8,39289,SB-0345,X,,,350,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000582A0
dbo.WellData,DataSource,D940EC2A-5C19-4C2A-B43F-E30A9DF3DC77,7D717BBF-9CE6-4563-9B3D-54668C00C115,39209,SB-0265,X,,,290,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000582B0
dbo.WellData,DataSource,0E96BBD4-9EFE-4C77-8EBC-645AB07C2D3C,CE5066BD-255A-4B8F-BE44-547363A99FEE,39690,SB-0746,X,,,652,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,P,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000582B6
dbo.WellData,DataSource,DDF252B9-7AEE-4CC5-B644-AB83231EFAD8,E09DEDF7-105E-41B8-ACDF-54B19F82D8FC,38963,SB-0019,X,,,1240,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CRCX,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000582E0
dbo.WellData,DataSource,CEA342B1-F624-48B4-9666-3AF41CD4194D,76D21B95-ED08-43FA-A11E-54B72F0297C7,39021,SB-0077,X,,,245,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,313CPTN,,,,,Test Hole; Plugged or Destroyed,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000582E5
dbo.WellData,DataSource,CEA32D0F-5256-4AB4-9357-76394FCD425C,4405499F-212E-4AF4-8D95-55037379A93C,39090,SB-0146,X,,,160,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058313
dbo.WellData,DataSource,C764172D-0317-47FC-B592-80B7CEEF4A2B,7A795F9E-EB34-4705-A5B1-552799499356,39304,SB-0360,X,,,500,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058324
dbo.WellData,DataSource,3DE3A9AB-D341-4920-A3E9-56C6AD1786B5,0A86B56F-5923-4382-8A1C-55F93F01B433,39327,SB-0383,X,,,1241,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000583AE
dbo.WellData,DataSource,FDC1A36D-0D40-470C-8316-A63A49900347,ED5B484F-B8EA-4EC1-90A3-564AFC83DF3D,39070,SB-0126,X,,,112,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000583D8
dbo.WellData,DataSource,A3EF57C0-9D9D-4C76-BB69-A5FD833033B1,4CE2DE30-D900-4310-922D-565A9212E5C4,39641,SB-0697,X,,,633,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,,Plugged or Destroyed,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000583DE
dbo.WellData,DataSource,7A5B6B6F-5081-4E86-9A32-5E19E0AD043A,50988B12-E77D-4358-8F10-567957623EA8,39217,SB-0273,X,,,726,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000583E9
dbo.WellData,DataSource,55FE101A-0469-42F3-ACB6-626FDA2DA2DC,E0649018-002B-4DCD-AE70-56EBD9FD9ACF,39259,SB-0315,X,,,300,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005841E
dbo.WellData,DataSource,71FC58EE-8FF1-4B9B-BE9B-2BFB024442A7,26834387-EC1D-41B2-B310-57307648C531,39584,SB-0640,X,,,440,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005844A
dbo.WellData,DataSource,22F7A8B7-02E4-4BA2-A748-74BDC426DF1B,D1B55CF3-8770-44FC-984E-57839AFEBA9F,39010,SB-0066,X,,,0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058473
dbo.WellData,DataSource,F4011A10-82B3-45BE-A8DD-24A8C5665853,E953551F-7B88-4083-8066-57CD1935D15C,39066,SB-0122,X,,,461,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,300PLZC,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000584A1
dbo.WellData,DataSource,5E2B180A-16AC-4190-9098-24DDB15DD97F,EEEE53D3-3D6E-4B51-B10B-57E92EE904F0,39340,SB-0396,X,,,403,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000584B3
dbo.WellData,DataSource,9F386315-2771-4DC1-A422-842FC217A2A6,515D5F7F-DFDE-41A7-919F-581881C35F8D,39556,SB-0612,X,,,239,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,400PCMB,,,,N,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000584CD
dbo.WellData,DataSource,D0FB1E4E-F53C-47E1-8DA6-CF57B63AB1C5,3FCE9F96-36F6-4EB5-A029-585507929009,39755,SB-0811,X,,,80,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,110ALVM,,,,L,,,false,false,false,Texas Water Development Board,,0,,,,,,0x00000000000584EA
dbo.WellData,DataSource,41F88F7A-FDBA-4CF3-9236-7DBAD8F38FE1,8D8D8D1B-AE98-4805-8CA9-58F772C1100A,39695,SB-0751,X,,,590,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112HCBL,,,,X,Test Hole,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005854E
dbo.WellData,DataSource,3469211E-E802-4AC2-BC78-68C2B5B1A3F1,B74813B9-07BA-490F-B23B-592BF0AC3519,39253,SB-0309,X,,,365,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,318BSVP,,,,I,,,false,false,false,Texas Water Development Board,,0,,,,,,0x0000000000058572
dbo.WellData,DataSource,C431B6D1-282F-45B6-9679-F22DD8FDDB9A,288C3316-C1CE-4EB3-8833-59570AA6E295,39095,SB-0151,X,,,182,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0,,,,,,,,,112SLBL,,,,X,,,false,false,false,Texas Water Development Board,,0,,,,,,0x000000000005858F
